attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
5837,l01037,3,1,4,18,2003,False,0,furnished,3.84,True,False
5838,l01038,3,3,4,35,2010,True,3,unfurnished,7.38,False,True
5839,l01039,4,2,1,20,2000,False,0,furnished,3.26,False,True
5840,l01040,3,1,17,30,2018,False,0,unfurnished,6.8,False,False
5841,l01041,2,1,17,18,2005,True,1,semi-furnished,2.72,False,False
5842,l01042,5,1,15,29,2019,True,1,furnished,4.72,False,False
5843,l01043,1,3,19,38,2016,False,0,semi-furnished,7.16,False,False
5844,l01044,3,1,15,36,2009,True,2,unfurnished,3.28,False,False
5845,l01045,3,2,15,40,2021,False,0,unfurnished,5.53,True,True
5848,l01048,4,1,2,14,2011,False,0,semi-furnished,4.72,False,True
5849,l01049,3,3,11,39,2004,True,2,semi-furnished,7.47,True,True
5850,l01050,4,1,10,34,1997,True,1,furnished,0.9,False,False
5851,l01051,4,2,25,32,2015,True,3,unfurnished,4.7,True,False
5852,l01052,1,3,12,17,2013,True,2,unfurnished,4.82,False,True
5853,l01053,5,2,7,12,2011,True,2,furnished,1.73,True,True
5854,l01054,4,2,3,30,2015,True,4,unfurnished,1.31,True,False
5855,l01055,1,4,22,38,2006,True,2,unfurnished,2.23,True,False
5856,l01056,2,2,13,18,2017,True,1,semi-furnished,2.57,False,False
5857,l01057,5,3,19,22,2000,False,0,furnished,3.2,True,False
5858,l01058,5,1,5,27,2018,True,3,semi-furnished,1.27,False,False
5861,l01061,2,4,12,13,2018,False,0,semi-furnished,6.71,True,False
5862,l01062,3,2,5,33,1996,False,0,unfurnished,3.04,True,False
5863,l01063,2,2,24,34,2021,True,0,furnished,7.81,True,True
5865,l01065,2,1,3,34,1996,False,0,unfurnished,3.57,True,False
5866,l01066,1,4,2,29,2001,False,0,unfurnished,6.95,True,True
5869,l01069,3,1,9,37,2018,True,0,semi-furnished,4.29,False,False
5871,l01071,3,3,16,21,2012,True,1,furnished,4.73,True,False
5872,l01072,4,3,7,9,2002,False,0,unfurnished,1.72,True,False
5874,l01074,5,2,10,12,2013,True,3,semi-furnished,0.21,True,False
5875,l01075,1,3,8,27,2003,False,0,unfurnished,4.72,False,True
5876,l01076,5,4,6,36,2011,False,0,semi-furnished,4.65,True,False
5877,l01077,1,1,14,40,2004,False,0,furnished,6.64,True,False
5878,l01078,3,1,15,32,2008,False,0,unfurnished,7.4,False,True
5880,l01080,1,4,22,37,2014,False,0,unfurnished,4.38,False,True
5881,l01081,2,3,4,11,2014,True,1,furnished,6.31,True,False
5882,l01082,4,3,0,9,2018,False,0,furnished,7.81,True,True
5884,l01084,4,2,11,32,2004,True,1,semi-furnished,1.46,True,True
5885,l01085,3,3,7,22,2001,False,0,semi-furnished,0.49,False,True
5886,l01086,3,2,6,9,2018,False,0,furnished,2.08,True,False
5887,l01087,3,3,7,31,2001,True,0,furnished,5.18,False,True
5888,l01088,1,2,23,34,2021,False,0,semi-furnished,3.75,True,True
5889,l01089,5,3,5,39,2007,False,0,furnished,7.89,True,False
5892,l01092,1,1,15,22,2023,True,2,semi-furnished,7.56,True,True
5893,l01093,5,3,3,17,1995,False,0,unfurnished,3.82,False,False
5894,l01094,5,1,12,14,2006,True,0,furnished,1.04,True,True
5896,l01096,2,1,5,25,2003,True,1,semi-furnished,1.13,True,True
5897,l01097,5,4,2,29,2002,True,4,semi-furnished,4.75,False,False
5898,l01098,5,4,2,35,2021,True,4,unfurnished,4.75,True,True
5900,l01100,2,4,7,11,2023,False,0,furnished,5.78,True,False
5901,l01101,2,2,3,24,2021,True,1,semi-furnished,6.28,False,False
5902,l01102,2,1,24,33,2018,False,0,semi-furnished,2.01,False,False
5904,l01104,2,2,16,32,2002,True,3,semi-furnished,5.05,False,False
5905,l01105,2,1,24,26,1998,False,0,furnished,1.84,False,False
5906,l01106,3,3,6,25,2018,False,0,semi-furnished,0.61,True,False
5907,l01107,2,1,0,19,2008,False,0,furnished,6.01,True,True
5908,l01108,2,1,24,26,2000,False,0,furnished,7.81,False,False
5909,l01109,5,2,9,17,2006,True,4,unfurnished,7.05,False,False
5910,l01110,5,4,9,15,2012,False,0,furnished,7.17,True,False
5911,l01111,1,3,24,30,2013,True,2,unfurnished,4.71,False,True
5912,l01112,5,4,4,21,2008,False,0,semi-furnished,7.0,False,False
5913,l01113,2,4,17,17,2005,False,0,semi-furnished,4.95,True,False
5914,l01114,2,1,2,34,2007,True,2,unfurnished,5.37,True,True
5915,l01115,4,2,0,10,2011,False,0,semi-furnished,7.48,False,True
5916,l01116,5,2,1,37,2006,False,0,unfurnished,4.46,True,True
5918,l01118,2,4,25,30,1998,True,3,semi-furnished,5.77,True,True
5919,l01119,5,4,9,24,2019,False,0,furnished,4.82,True,False
5920,l01120,4,3,8,9,2003,False,0,unfurnished,0.81,False,False
5921,l01121,1,2,13,15,1998,True,4,semi-furnished,6.32,True,True
5924,l01124,5,3,17,22,2014,False,0,unfurnished,0.92,True,False
5925,l01125,4,1,0,13,2007,False,0,furnished,2.5,True,True
5926,l01126,5,2,10,17,1999,True,2,furnished,2.19,False,True
5927,l01127,2,4,3,18,2010,False,0,furnished,4.22,True,False
5928,l01128,4,4,5,27,2000,False,0,furnished,2.68,True,True
5929,l01129,1,2,10,25,2003,True,4,unfurnished,3.71,True,False
5930,l01130,5,4,17,19,1996,False,0,unfurnished,1.23,False,True
5931,l01131,1,3,11,31,2003,False,0,furnished,0.68,True,False
5932,l01132,5,4,15,16,2018,True,2,semi-furnished,0.47,False,True
5933,l01133,4,1,6,28,1998,True,1,unfurnished,7.06,False,False
5936,l01136,5,4,3,39,2013,True,4,semi-furnished,0.8,False,True
5937,l01137,5,1,24,34,2004,False,0,semi-furnished,5.76,True,True
5940,l01140,2,1,13,17,2004,True,3,semi-furnished,4.9,True,True
5942,l01142,3,3,20,23,1998,False,0,furnished,6.99,True,False
5943,l01143,3,4,2,9,2008,False,0,unfurnished,1.55,False,False
5944,l01144,2,2,10,32,2018,True,2,unfurnished,3.02,False,True
5946,l01146,3,1,4,8,2022,False,0,semi-furnished,1.65,False,True
5949,l01149,1,4,24,38,2004,True,0,semi-furnished,1.06,True,True
5950,l01150,1,2,25,31,2001,True,4,semi-furnished,0.62,True,True
5951,l01151,5,3,20,31,1995,True,3,semi-furnished,5.2,False,False
5954,l01154,5,3,10,33,2001,False,0,unfurnished,3.16,True,True
5955,l01155,2,3,3,38,2017,False,0,furnished,3.17,False,False
5956,l01156,4,1,20,38,2010,False,0,semi-furnished,5.72,True,True
5960,l01160,1,4,5,22,2014,True,0,furnished,3.36,True,True
5961,l01161,5,4,22,35,2009,True,4,unfurnished,7.41,True,True
5962,l01162,1,1,23,35,2018,True,0,semi-furnished,0.3,False,False
5963,l01163,5,1,5,26,2012,True,3,unfurnished,3.28,True,False
5964,l01164,5,1,3,32,2005,False,0,unfurnished,6.0,False,True
5965,l01165,4,4,13,29,2002,False,0,furnished,2.25,True,False
5966,l01166,2,2,14,16,2006,False,0,unfurnished,4.97,True,False
5967,l01167,5,3,22,37,2015,False,0,unfurnished,2.78,True,True
5968,l01168,2,2,2,23,2021,True,4,unfurnished,0.39,True,True
5969,l01169,5,3,8,14,2016,False,0,semi-furnished,0.48,True,False
5972,l01172,4,3,12,33,1996,True,2,semi-furnished,4.3,True,False
5973,l01173,1,4,24,24,2006,True,2,furnished,2.09,False,True
5974,l01174,5,2,3,32,2004,False,0,unfurnished,4.36,False,False
5976,l01176,5,1,18,25,2018,True,4,furnished,2.46,True,True
5978,l01178,5,1,6,27,2017,True,2,semi-furnished,7.99,False,False
5979,l01179,4,4,20,21,2006,True,2,semi-furnished,6.88,True,True
5981,l01181,4,4,3,18,2012,True,2,unfurnished,3.02,True,True
5983,l01183,5,1,7,38,2022,True,1,semi-furnished,1.27,False,False
5984,l01184,5,3,8,18,1998,True,0,unfurnished,1.93,False,True
5985,l01185,2,1,3,39,2002,False,0,unfurnished,1.06,False,True
5987,l01187,3,2,19,40,2015,True,0,semi-furnished,1.01,False,True
5990,l01190,5,3,7,14,2004,True,2,unfurnished,1.68,False,False
5991,l01191,4,1,14,39,2023,True,3,semi-furnished,7.98,True,True
5992,l01192,3,3,5,19,2003,True,1,furnished,4.51,False,False
5993,l01193,3,2,14,16,2009,False,0,semi-furnished,1.07,True,False
5996,l01196,4,3,21,27,2015,True,3,semi-furnished,2.94,True,False
5997,l01197,1,4,1,20,2001,False,0,furnished,5.47,True,False
5998,l01198,4,4,22,36,2016,False,0,unfurnished,4.95,False,False
6000,l01200,5,1,4,27,2015,True,1,unfurnished,5.43,False,True
6001,l00001,1,1,2,33,2015,False,0,unfurnished,4.74,True,False
6002,l00002,5,2,4,36,2006,True,1,unfurnished,0.3,True,False
6003,l00003,3,1,1,19,2008,True,2,semi-furnished,4.6,False,False
6004,l00004,1,2,2,9,1998,True,3,semi-furnished,0.96,True,False
6005,l00005,5,3,11,22,2017,False,0,semi-furnished,3.23,False,False
6006,l00006,3,2,13,14,1997,False,0,unfurnished,1.67,True,True
6007,l00007,1,4,8,8,2001,False,0,unfurnished,3.06,False,True
6008,l00008,1,2,6,12,2022,False,0,furnished,7.86,False,True
6009,l00009,2,2,15,23,2016,True,1,furnished,3.89,False,True
6010,l00010,4,4,0,16,2023,True,1,furnished,6.42,True,True
6011,l00011,5,2,13,22,2015,False,0,unfurnished,7.5,False,False
6012,l00012,5,2,14,14,1998,False,0,furnished,6.87,True,False
6013,l00013,3,3,24,34,2017,True,2,semi-furnished,4.0,True,True
6015,l00015,4,1,8,19,1998,True,1,unfurnished,3.39,True,True
6016,l00016,5,2,0,31,2000,False,0,unfurnished,6.97,True,False
6019,l00019,1,4,9,32,2023,False,0,semi-furnished,5.6,False,False
6020,l00020,5,1,21,35,1998,False,0,semi-furnished,7.45,True,False
6021,l00021,5,2,8,21,2003,True,3,semi-furnished,2.79,True,True
6023,l00023,4,3,18,39,2001,False,0,unfurnished,0.84,False,False
6024,l00024,2,1,8,27,2008,True,2,semi-furnished,6.3,False,False
6025,l00025,1,1,16,25,2010,False,0,furnished,1.15,True,True
6026,l00026,3,1,13,19,2015,True,4,semi-furnished,6.38,True,False
6027,l00027,5,4,18,19,2008,True,3,unfurnished,1.44,True,False
6028,l00028,2,3,11,25,2008,True,4,furnished,6.57,False,False
6030,l00030,2,4,3,5,2016,False,0,furnished,2.11,False,True
6031,l00031,4,4,15,36,1996,True,2,semi-furnished,7.95,False,True
6032,l00032,3,3,4,36,2011,True,3,furnished,2.86,False,False
6033,l00033,1,1,13,30,2017,True,2,unfurnished,4.19,True,True
6034,l00034,1,2,10,39,2022,True,3,furnished,1.85,False,True
6035,l00035,1,3,2,10,2014,True,3,semi-furnished,4.83,False,False
6036,l00036,4,1,2,34,2011,False,0,unfurnished,3.81,True,False
6037,l00037,3,2,11,32,2005,True,4,unfurnished,7.3,True,False
6038,l00038,4,2,5,14,2007,False,0,unfurnished,7.68,False,False
6039,l00039,3,2,13,15,1998,False,0,unfurnished,5.29,False,True
6040,l00040,5,4,4,36,2002,False,0,furnished,2.49,False,True
6041,l00041,4,1,9,12,2015,False,0,unfurnished,5.89,True,False
6042,l00042,4,3,9,23,2001,False,0,unfurnished,4.59,False,True
6043,l00043,1,3,0,33,2009,False,0,unfurnished,3.09,True,True
6044,l00044,3,1,2,36,1998,True,4,furnished,5.05,True,False
6045,l00045,1,4,6,30,2023,True,1,furnished,4.51,False,False
6048,l00048,4,2,22,27,2001,False,0,semi-furnished,3.69,True,True
6050,l00050,2,4,9,10,2010,True,3,furnished,5.47,False,False
6051,l00051,2,1,2,31,2014,False,0,unfurnished,2.9,True,True
6052,l00052,4,2,1,40,2013,False,0,semi-furnished,4.06,False,True
6053,l00053,4,3,19,38,2000,True,4,unfurnished,5.5,True,False
6054,l00054,1,1,21,29,2010,True,0,semi-furnished,7.97,True,False
6055,l00055,5,1,9,29,2017,False,0,unfurnished,4.15,False,False
6056,l00056,1,2,6,17,2023,True,3,furnished,7.07,True,True
6058,l00058,5,3,0,16,2020,True,3,semi-furnished,1.76,False,False
6059,l00059,3,4,7,33,2014,False,0,furnished,7.06,False,True
6060,l00060,2,1,5,39,2004,True,2,semi-furnished,4.25,True,True
6061,l00061,2,1,20,35,1997,True,3,furnished,4.0,False,False
6062,l00062,5,1,6,18,2002,False,0,furnished,4.26,True,True
6063,l00063,5,3,10,14,2007,True,2,unfurnished,0.8,True,False
6064,l00064,3,3,16,40,2007,False,0,furnished,1.16,False,True
6065,l00065,3,2,14,27,2001,False,0,semi-furnished,6.5,False,True
6066,l00066,3,2,4,19,2021,True,2,semi-furnished,2.01,False,True
6067,l00067,4,4,2,26,2017,True,4,unfurnished,4.4,True,True
6068,l00068,3,1,10,33,2004,True,0,semi-furnished,4.59,False,False
6069,l00069,4,3,9,19,2003,True,2,semi-furnished,1.06,False,False
6070,l00070,1,4,4,26,2007,True,4,furnished,7.76,False,False
6071,l00071,4,4,3,12,2005,True,0,semi-furnished,7.42,False,True
6072,l00072,4,3,14,29,1999,False,0,furnished,4.77,True,False
6073,l00073,4,3,11,24,2005,False,0,furnished,5.24,True,True
6074,l00074,1,4,8,31,2006,True,1,furnished,0.71,False,True
6075,l00075,2,1,7,13,2017,False,0,furnished,7.74,False,False
6076,l00076,2,3,17,19,2016,False,0,furnished,2.33,False,True
6077,l00077,1,1,4,10,2011,True,1,semi-furnished,5.28,False,False
6079,l00079,4,4,22,25,1998,False,0,semi-furnished,5.72,True,True
6080,l00080,1,3,3,21,2002,False,0,semi-furnished,0.54,False,True
6081,l00081,5,1,8,20,1997,False,0,semi-furnished,6.82,False,True
6082,l00082,5,3,24,30,2000,True,4,unfurnished,5.61,True,False
6083,l00083,5,4,1,36,2006,True,0,semi-furnished,6.65,True,True
6084,l00084,3,2,4,31,2003,True,0,unfurnished,0.86,True,True
6085,l00085,5,1,24,33,2012,True,3,semi-furnished,4.12,False,True
6086,l00086,3,4,9,12,2021,True,0,semi-furnished,2.97,False,False
6087,l00087,2,1,5,12,2002,False,0,unfurnished,4.76,False,True
6090,l00090,3,3,8,35,2011,False,0,semi-furnished,1.24,True,True
6092,l00092,4,3,16,23,2013,False,0,furnished,2.51,True,True
6095,l00095,1,2,23,34,2008,False,0,furnished,5.04,False,False
6097,l00097,5,4,21,23,2008,True,3,semi-furnished,1.73,True,False
6098,l00098,2,3,16,38,2023,True,3,semi-furnished,5.65,False,True
6099,l00099,5,2,24,34,2007,False,0,semi-furnished,6.71,False,True
6100,l00100,1,4,2,20,2007,True,4,semi-furnished,2.99,True,True
6101,l00101,4,1,7,14,1996,True,1,furnished,5.81,True,False
6102,l00102,5,2,13,40,2002,True,3,furnished,6.93,False,False
6104,l00104,1,2,5,12,2021,False,0,semi-furnished,2.27,True,True
6106,l00106,5,1,8,17,2004,True,3,unfurnished,3.07,False,True
6107,l00107,5,2,19,37,2004,False,0,furnished,2.83,True,False
6108,l00108,4,4,11,31,2006,False,0,semi-furnished,4.1,False,True
6109,l00109,2,1,6,16,2014,False,0,unfurnished,3.51,False,False
6110,l00110,4,2,23,38,1995,False,0,furnished,5.22,True,True
6111,l00111,1,4,12,35,2010,True,0,furnished,7.58,False,False
6113,l00113,4,1,19,19,2015,True,3,furnished,3.58,True,True
6116,l00116,5,4,22,40,2015,False,0,unfurnished,3.2,False,False
6117,l00117,2,2,7,40,2021,True,3,unfurnished,0.91,True,False
6119,l00119,4,4,23,36,2010,False,0,semi-furnished,7.58,False,True
6120,l00120,5,3,3,10,2017,False,0,furnished,3.7,True,True
6122,l00122,3,3,25,34,2016,False,0,semi-furnished,2.56,False,True
6126,l00126,4,4,6,14,2004,False,0,furnished,2.68,True,False
6128,l00128,1,3,2,14,2013,False,0,semi-furnished,7.39,True,True
6130,l00130,4,3,19,31,1995,True,0,furnished,1.03,True,True
6131,l00131,2,1,14,38,2015,True,4,unfurnished,6.01,False,True
6132,l00132,4,3,24,30,2005,True,1,unfurnished,5.93,True,False
6133,l00133,5,2,18,38,2008,True,2,furnished,4.65,True,False
6138,l00138,3,2,18,35,1998,False,0,furnished,6.35,True,False
6139,l00139,3,2,13,23,2014,True,3,furnished,6.83,True,False
6140,l00140,3,2,24,29,2003,True,0,furnished,4.9,True,True
6141,l00141,5,4,13,37,2010,False,0,unfurnished,0.3,False,True
6142,l00142,2,4,1,28,1996,True,3,furnished,2.86,True,False
6143,l00143,1,1,8,18,2010,True,4,semi-furnished,7.64,False,False
6144,l00144,5,3,13,35,2020,False,0,furnished,4.9,True,True
6145,l00145,4,3,19,21,2017,True,1,unfurnished,2.29,False,True
6146,l00146,5,3,17,34,2004,False,0,semi-furnished,1.2,True,False
6148,l00148,2,3,7,13,2013,False,0,unfurnished,4.97,True,True
6149,l00149,2,2,21,33,2003,True,0,unfurnished,3.56,True,False
6150,l00150,1,2,11,16,1998,False,0,unfurnished,2.04,False,False
6151,l00151,5,4,7,22,2016,False,0,furnished,5.94,True,False
6152,l00152,1,1,5,39,2005,True,1,unfurnished,0.42,True,True
6154,l00154,5,3,8,16,1999,True,3,semi-furnished,5.79,False,True
6157,l00157,4,3,7,21,2006,False,0,semi-furnished,4.29,False,True
6159,l00159,2,3,17,22,1997,False,0,furnished,6.01,True,True
6161,l00161,3,1,0,8,2006,True,2,furnished,5.2,True,False
6162,l00162,3,3,2,12,1998,False,0,furnished,2.67,True,False
6163,l00163,2,3,2,33,2020,True,2,semi-furnished,5.07,True,True
6164,l00164,2,1,21,37,2014,True,0,furnished,0.62,True,True
6165,l00165,2,1,4,6,2001,False,0,semi-furnished,4.94,True,False
6166,l00166,1,2,4,18,1995,True,2,unfurnished,2.48,False,False
6168,l00168,5,1,25,26,2010,True,2,furnished,5.7,False,False
6169,l00169,3,3,6,36,2006,False,0,unfurnished,2.03,False,False
6171,l00171,2,4,20,21,2013,True,0,semi-furnished,4.35,False,False
6172,l00172,4,3,12,12,2016,True,1,semi-furnished,2.05,False,True
6173,l00173,2,2,2,21,2008,False,0,furnished,7.79,False,False
6174,l00174,3,2,23,36,2021,True,1,unfurnished,1.9,False,False
6175,l00175,1,1,20,31,2014,False,0,furnished,6.33,True,True
6176,l00176,4,4,17,19,2000,True,1,unfurnished,4.22,True,True
6178,l00178,4,2,3,38,2011,True,1,furnished,2.05,False,False
6179,l00179,2,1,10,31,2000,True,3,semi-furnished,2.47,True,False
6180,l00180,3,2,5,31,2009,True,0,semi-furnished,0.43,False,False
6181,l00181,4,4,19,36,2022,False,0,semi-furnished,3.88,False,True
6182,l00182,4,3,16,24,2014,True,3,furnished,1.82,True,True
6183,l00183,1,1,24,37,2018,True,0,unfurnished,2.53,False,True
6184,l00184,1,2,8,37,2023,True,4,furnished,7.41,False,False
6186,l00186,4,2,8,12,1999,False,0,unfurnished,5.58,False,False
6187,l00187,1,2,20,28,2012,True,1,semi-furnished,4.89,False,True
6188,l00188,2,2,7,28,2011,False,0,semi-furnished,0.31,True,True
6191,l00191,3,4,10,12,2008,True,3,unfurnished,5.52,True,False
6194,l00194,5,2,10,19,1996,False,0,furnished,2.07,True,True
6195,l00195,3,3,9,25,2009,True,3,furnished,6.6,False,True
6196,l00196,4,1,18,31,2017,True,1,unfurnished,2.43,False,True
6197,l00197,1,2,25,35,2020,True,3,semi-furnished,4.97,True,True
6198,l00198,2,2,7,17,1998,False,0,unfurnished,0.84,False,True
6201,l00201,5,3,3,11,2003,False,0,unfurnished,4.75,True,True
6202,l00202,2,2,11,34,2007,False,0,semi-furnished,3.48,False,True
6206,l00206,2,4,5,37,1998,True,0,unfurnished,4.35,True,True
6207,l00207,3,4,21,23,2002,False,0,semi-furnished,2.31,False,False
6208,l00208,3,4,11,29,2022,False,0,furnished,4.57,True,True
6209,l00209,3,4,21,38,2003,True,1,furnished,1.83,False,False
6210,l00210,3,3,22,30,2001,False,0,unfurnished,2.98,True,False
6213,l00213,1,3,19,29,1995,False,0,furnished,2.23,True,True
6214,l00214,4,4,6,11,2022,True,3,semi-furnished,1.45,True,False
6215,l00215,4,2,15,22,2021,False,0,furnished,5.73,True,True
6216,l00216,2,2,3,8,2007,True,4,semi-furnished,1.92,False,False
6217,l00217,1,4,7,30,2022,True,0,semi-furnished,4.86,True,True
6218,l00218,1,1,7,39,2007,True,1,unfurnished,5.08,True,True
6220,l00220,2,3,5,23,2023,True,2,unfurnished,4.1,False,True
6221,l00221,2,2,11,37,2002,False,0,semi-furnished,5.48,True,False
6222,l00222,2,3,6,12,2010,True,3,furnished,0.47,False,False
6223,l00223,1,4,1,11,1995,False,0,unfurnished,2.68,False,False
6224,l00224,2,3,7,15,2011,False,0,semi-furnished,6.95,False,False
6225,l00225,1,2,1,22,1996,True,0,unfurnished,2.36,True,True
6226,l00226,2,1,2,21,2023,False,0,semi-furnished,6.55,False,True
6228,l00228,3,1,3,18,2015,False,0,semi-furnished,4.77,False,False
6229,l00229,1,1,4,35,1995,False,0,furnished,6.89,True,True
6230,l00230,5,1,11,24,2016,False,0,unfurnished,3.26,False,True
6231,l00231,1,3,5,20,2008,True,1,unfurnished,4.38,False,True
6232,l00232,3,2,21,30,2005,False,0,unfurnished,2.87,False,False
6233,l00233,2,2,15,19,2013,False,0,unfurnished,4.9,False,True
6234,l00234,4,4,12,40,2011,False,0,semi-furnished,1.55,True,False
6235,l00235,1,3,24,39,2008,False,0,furnished,7.96,False,True
6236,l00236,4,3,2,25,2009,True,2,semi-furnished,7.97,False,True
6237,l00237,2,2,13,27,2005,True,1,semi-furnished,2.77,True,True
6238,l00238,4,4,15,31,2006,True,1,furnished,6.3,True,True
6239,l00239,2,4,0,22,2002,True,1,furnished,4.68,False,True
6240,l00240,3,2,7,39,1996,True,1,semi-furnished,2.62,False,False
6242,l00242,4,4,0,13,2006,True,4,unfurnished,1.28,False,True
6243,l00243,3,1,5,22,2008,False,0,semi-furnished,2.03,True,True
6244,l00244,3,4,18,40,2000,True,2,furnished,3.28,True,True
6245,l00245,4,1,19,22,2019,False,0,unfurnished,1.59,True,True
6246,l00246,4,1,19,29,2005,True,0,unfurnished,5.6,False,False
6247,l00247,2,1,3,15,1998,False,0,furnished,7.88,False,True
6248,l00248,4,4,24,28,2005,False,0,unfurnished,3.51,True,True
6250,l00250,2,1,7,14,2005,True,3,semi-furnished,7.47,True,True
6251,l00251,3,3,19,33,2022,False,0,unfurnished,0.54,False,True
6252,l00252,4,4,25,32,2020,True,0,unfurnished,5.09,True,True
6254,l00254,4,1,23,37,2022,True,1,furnished,1.53,False,False
6255,l00255,1,4,9,28,2017,False,0,furnished,2.38,True,True
6256,l00256,2,2,15,22,2003,False,0,unfurnished,4.42,True,True
6257,l00257,2,3,3,19,2004,False,0,semi-furnished,3.68,False,True
6259,l00259,5,2,16,38,2010,False,0,semi-furnished,1.68,True,True
6260,l00260,4,2,13,36,2019,False,0,furnished,2.95,False,False
6261,l00261,5,3,7,37,2013,True,1,furnished,4.58,False,False
6262,l00262,5,1,11,30,2008,True,2,furnished,1.71,True,False
